Dependency=Chauffage_Logement;Option=(10,10,10);Option=(10,10,18);Option=(10,10,19);Option=(10,10,20);Option=(10,11,10);Option=(10,11,11);Option=(10,14,14);Option=(10,15,10);Option=(10,15,12);Option=(10,15,15);Option=(10,16,16);Option=(10,16,19);Option=(10,17,17);Option=(10,18,10);Option=(10,18,15);Option=(10,18,16);Option=(10,18,18);Option=(10,19,10);Option=(10,19,13);Option=(10,19,18);Option=(10,19,19);Option=(10,20,10);Option=(10,20,15);Option=(10,20,17);Option=(10,20,18);Option=(10,20,19);Option=(10,20,20);Option=(10,20,21);Option=(10,20,24);Option=(10,21,10);Option=(10,21,16);Option=(10,21,18);Option=(10,21,19);Option=(10,21,20);Option=(10,21,21);Option=(10,21,22);Option=(10,22,10);Option=(10,22,18);Option=(10,22,20);Option=(10,22,21);Option=(10,22,22);Option=(10,23,10);Option=(10,23,18);Option=(10,23,21);Option=(10,23,23);Option=(10,24,24);Option=(11,11,10);Option=(11,11,11);Option=(11,11,12);Option=(11,12,12);Option=(12,12,12);Option=(12,12,15);Option=(12,15,15);Option=(12,18,16);Option=(12,20,12);Option=(12,22,21);Option=(12,24,15);Option=(13,10,19);Option=(13,13,13);Option=(13,13,20);Option=(13,17,13);Option=(13,18,10);Option=(13,18,14);Option=(13,18,18);Option=(13,19,12);Option=(13,20,16);Option=(14,11,12);Option=(14,13,13);Option=(14,14,12);Option=(14,14,14);Option=(14,14,16);Option=(14,16,16);Option=(14,17,16);Option=(14,18,12);Option=(14,18,14);Option=(14,18,18);Option=(14,19,14);Option=(14,22,18);Option=(14,22,20);Option=(15,10,10);Option=(15,13,12);Option=(15,13,13);Option=(15,13,15);Option=(15,14,14);Option=(15,15,10);Option=(15,15,11);Option=(15,15,13);Option=(15,15,14);Option=(15,15,15);Option=(15,15,20);Option=(15,16,15);Option=(15,16,16);Option=(15,17,13);Option=(15,17,15);Option=(15,17,16);Option=(15,17,17);Option=(15,17,18);Option=(15,18,10);Option=(15,18,12);Option=(15,18,15);Option=(15,18,16);Option=(15,18,17);Option=(15,18,18);Option=(15,18,20);Option=(15,19,14);Option=(15,19,15);Option=(15,19,19);Option=(15,19,21);Option=(15,20,10);Option=(15,20,11);Option=(15,20,13);Option=(15,20,15);Option=(15,20,17);Option=(15,20,18);Option=(15,20,19);Option=(15,20,20);Option=(15,21,15);Option=(15,21,17);Option=(15,21,18);Option=(15,21,20);Option=(15,22,15);Option=(15,22,21);Option=(15,22,22);Option=(15,23,15);Option=(15,23,19);Option=(15,23,20);Option=(15,24,15);Option=(16,10,10);Option=(16,10,16);Option=(16,14,14);Option=(16,15,13);Option=(16,15,15);Option=(16,16,10);Option=(16,16,13);Option=(16,16,14);Option=(16,16,15);Option=(16,16,16);Option=(16,16,17);Option=(16,16,18);Option=(16,16,19);Option=(16,17,16);Option=(16,17,17);Option=(16,17,18);Option=(16,18,13);Option=(16,18,14);Option=(16,18,15);Option=(16,18,16);Option=(16,18,18);Option=(16,19,10);Option=(16,19,16);Option=(16,19,17);Option=(16,19,19);Option=(16,20,14);Option=(16,20,16);Option=(16,20,17);Option=(16,20,18);Option=(16,20,20);Option=(16,20,22);Option=(16,21,15);Option=(16,21,16);Option=(16,21,17);Option=(16,21,18);Option=(16,21,19);Option=(16,21,21);Option=(16,22,16);Option=(16,22,17);Option=(16,22,18);Option=(16,22,22);Option=(16,23,20);Option=(17,10,10);Option=(17,10,17);Option=(17,13,13);Option=(17,14,14);Option=(17,15,13);Option=(17,15,14);Option=(17,15,15);Option=(17,16,10);Option=(17,16,14);Option=(17,16,15);Option=(17,16,16);Option=(17,17,10);Option=(17,17,13);Option=(17,17,14);Option=(17,17,15);Option=(17,17,16);Option=(17,17,17);Option=(17,17,18);Option=(17,18,15);Option=(17,18,16);Option=(17,18,17);Option=(17,18,18);Option=(17,18,20);Option=(17,19,15);Option=(17,19,16);Option=(17,19,17);Option=(17,19,18);Option=(17,19,19);Option=(17,19,20);Option=(17,20,10);Option=(17,20,16);Option=(17,20,17);Option=(17,20,18);Option=(17,20,19);Option=(17,20,20);Option=(17,20,21);Option=(17,21,15);Option=(17,21,16);Option=(17,21,17);Option=(17,21,18);Option=(17,21,19);Option=(17,21,21);Option=(17,21,22);Option=(17,22,17);Option=(17,22,19);Option=(17,22,20);Option=(17,22,21);Option=(17,23,17);Option=(17,24,17);Option=(18,10,10);Option=(18,12,12);Option=(18,13,10);Option=(18,13,13);Option=(18,13,14);Option=(18,14,14);Option=(18,14,16);Option=(18,15,11);Option=(18,15,15);Option=(18,16,14);Option=(18,16,15);Option=(18,16,16);Option=(18,16,17);Option=(18,16,18);Option=(18,17,15);Option=(18,17,16);Option=(18,17,17);Option=(18,17,18);Option=(18,18,10);Option=(18,18,12);Option=(18,18,13);Option=(18,18,14);Option=(18,18,15);Option=(18,18,16);Option=(18,18,17);Option=(18,18,18);Option=(18,18,19);Option=(18,18,20);Option=(18,18,21);Option=(18,19,10);Option=(18,19,15);Option=(18,19,16);Option=(18,19,17);Option=(18,19,18);Option=(18,19,19);Option=(18,20,10);Option=(18,20,12);Option=(18,20,14);Option=(18,20,15);Option=(18,20,16);Option=(18,20,17);Option=(18,20,18);Option=(18,20,19);Option=(18,20,20);Option=(18,20,21);Option=(18,20,22);Option=(18,21,10);Option=(18,21,15);Option=(18,21,16);Option=(18,21,17);Option=(18,21,18);Option=(18,21,19);Option=(18,21,20);Option=(18,21,21);Option=(18,22,14);Option=(18,22,15);Option=(18,22,16);Option=(18,22,17);Option=(18,22,18);Option=(18,22,19);Option=(18,22,20);Option=(18,22,21);Option=(18,22,22);Option=(18,23,15);Option=(18,23,16);Option=(18,23,17);Option=(18,23,18);Option=(18,23,19);Option=(18,23,20);Option=(18,23,22);Option=(18,23,23);Option=(18,24,18);Option=(18,24,20);Option=(19,10,19);Option=(19,11,10);Option=(19,11,11);Option=(19,15,15);Option=(19,16,10);Option=(19,16,16);Option=(19,16,18);Option=(19,16,19);Option=(19,17,10);Option=(19,17,14);Option=(19,17,15);Option=(19,17,16);Option=(19,17,17);Option=(19,17,18);Option=(19,17,20);Option=(19,18,10);Option=(19,18,15);Option=(19,18,16);Option=(19,18,17);Option=(19,18,18);Option=(19,18,19);Option=(19,18,20);Option=(19,18,21);Option=(19,19,10);Option=(19,19,15);Option=(19,19,16);Option=(19,19,17);Option=(19,19,18);Option=(19,19,19);Option=(19,19,20);Option=(19,19,21);Option=(19,20,10);Option=(19,20,14);Option=(19,20,15);Option=(19,20,16);Option=(19,20,17);Option=(19,20,18);Option=(19,20,19);Option=(19,20,20);Option=(19,20,21);Option=(19,20,23);Option=(19,21,14);Option=(19,21,15);Option=(19,21,16);Option=(19,21,17);Option=(19,21,18);Option=(19,21,19);Option=(19,21,20);Option=(19,21,21);Option=(19,21,22);Option=(19,22,15);Option=(19,22,16);Option=(19,22,17);Option=(19,22,18);Option=(19,22,19);Option=(19,22,20);Option=(19,22,21);Option=(19,22,22);Option=(19,23,16);Option=(19,23,18);Option=(19,23,19);Option=(19,23,20);Option=(19,23,21);Option=(19,23,23);Option=(19,24,19);Option=(19,24,24);Option=(20,10,10);Option=(20,10,18);Option=(20,10,20);Option=(20,11,11);Option=(20,14,14);Option=(20,15,15);Option=(20,16,16);Option=(20,16,17);Option=(20,17,16);Option=(20,17,17);Option=(20,17,18);Option=(20,17,19);Option=(20,18,10);Option=(20,18,13);Option=(20,18,15);Option=(20,18,16);Option=(20,18,17);Option=(20,18,18);Option=(20,18,19);Option=(20,18,20);Option=(20,19,10);Option=(20,19,15);Option=(20,19,16);Option=(20,19,17);Option=(20,19,18);Option=(20,19,19);Option=(20,19,20);Option=(20,19,21);Option=(20,20,10);Option=(20,20,13);Option=(20,20,14);Option=(20,20,15);Option=(20,20,16);Option=(20,20,17);Option=(20,20,18);Option=(20,20,19);Option=(20,20,20);Option=(20,20,21);Option=(20,20,22);Option=(20,20,23);Option=(20,20,24);Option=(20,21,10);Option=(20,21,15);Option=(20,21,16);Option=(20,21,17);Option=(20,21,18);Option=(20,21,19);Option=(20,21,20);Option=(20,21,21);Option=(20,21,22);Option=(20,22,10);Option=(20,22,12);Option=(20,22,13);Option=(20,22,16);Option=(20,22,17);Option=(20,22,18);Option=(20,22,19);Option=(20,22,20);Option=(20,22,21);Option=(20,22,22);Option=(20,22,23);Option=(20,22,24);Option=(20,23,10);Option=(20,23,15);Option=(20,23,17);Option=(20,23,18);Option=(20,23,19);Option=(20,23,20);Option=(20,23,21);Option=(20,23,23);Option=(20,24,20);Option=(20,24,22);Option=(20,24,23);Option=(20,24,24);Option=(21,10,10);Option=(21,14,14);Option=(21,15,15);Option=(21,16,16);Option=(21,17,16);Option=(21,17,17);Option=(21,17,18);Option=(21,17,19);Option=(21,18,15);Option=(21,18,16);Option=(21,18,17);Option=(21,18,18);Option=(21,18,19);Option=(21,18,20);Option=(21,18,21);Option=(21,19,10);Option=(21,19,15);Option=(21,19,16);Option=(21,19,17);Option=(21,19,18);Option=(21,19,19);Option=(21,19,20);Option=(21,19,21);Option=(21,19,22);Option=(21,20,10);Option=(21,20,15);Option=(21,20,16);Option=(21,20,17);Option=(21,20,18);Option=(21,20,19);Option=(21,20,20);Option=(21,20,21);Option=(21,20,22);Option=(21,21,10);Option=(21,21,14);Option=(21,21,15);Option=(21,21,16);Option=(21,21,17);Option=(21,21,18);Option=(21,21,19);Option=(21,21,20);Option=(21,21,21);Option=(21,21,22);Option=(21,21,23);Option=(21,21,24);Option=(21,22,10);Option=(21,22,15);Option=(21,22,16);Option=(21,22,17);Option=(21,22,18);Option=(21,22,19);Option=(21,22,20);Option=(21,22,21);Option=(21,22,22);Option=(21,22,23);Option=(21,23,16);Option=(21,23,17);Option=(21,23,18);Option=(21,23,19);Option=(21,23,20);Option=(21,23,21);Option=(21,23,22);Option=(21,23,23);Option=(21,24,10);Option=(21,24,18);Option=(21,24,20);Option=(21,24,22);Option=(21,24,23);Option=(21,24,24);Option=(22,10,10);Option=(22,10,19);Option=(22,10,21);Option=(22,13,13);Option=(22,14,16);Option=(22,16,13);Option=(22,16,16);Option=(22,17,14);Option=(22,17,17);Option=(22,18,15);Option=(22,18,16);Option=(22,18,17);Option=(22,18,18);Option=(22,18,19);Option=(22,18,20);Option=(22,18,22);Option=(22,19,16);Option=(22,19,17);Option=(22,19,18);Option=(22,19,19);Option=(22,19,20);Option=(22,20,10);Option=(22,20,13);Option=(22,20,16);Option=(22,20,17);Option=(22,20,18);Option=(22,20,19);Option=(22,20,20);Option=(22,20,21);Option=(22,20,22);Option=(22,21,10);Option=(22,21,17);Option=(22,21,18);Option=(22,21,19);Option=(22,21,20);Option=(22,21,21);Option=(22,21,22);Option=(22,22,10);Option=(22,22,12);Option=(22,22,14);Option=(22,22,15);Option=(22,22,16);Option=(22,22,17);Option=(22,22,18);Option=(22,22,19);Option=(22,22,20);Option=(22,22,21);Option=(22,22,22);Option=(22,22,23);Option=(22,22,24);Option=(22,23,10);Option=(22,23,15);Option=(22,23,16);Option=(22,23,17);Option=(22,23,18);Option=(22,23,19);Option=(22,23,20);Option=(22,23,21);Option=(22,23,22);Option=(22,23,23);Option=(22,24,17);Option=(22,24,18);Option=(22,24,19);Option=(22,24,20);Option=(22,24,21);Option=(22,24,22);Option=(22,24,23);Option=(22,24,24);Option=(23,10,10);Option=(23,10,19);Option=(23,14,14);Option=(23,16,16);Option=(23,17,17);Option=(23,18,18);Option=(23,19,10);Option=(23,19,19);Option=(23,20,16);Option=(23,20,18);Option=(23,20,19);Option=(23,20,20);Option=(23,21,17);Option=(23,21,18);Option=(23,21,19);Option=(23,21,20);Option=(23,21,21);Option=(23,21,22);Option=(23,22,17);Option=(23,22,18);Option=(23,22,19);Option=(23,22,20);Option=(23,22,21);Option=(23,22,22);Option=(23,22,23);Option=(23,22,24);Option=(23,23,10);Option=(23,23,14);Option=(23,23,15);Option=(23,23,16);Option=(23,23,17);Option=(23,23,18);Option=(23,23,19);Option=(23,23,20);Option=(23,23,21);Option=(23,23,22);Option=(23,23,23);Option=(23,23,24);Option=(23,24,18);Option=(23,24,19);Option=(23,24,20);Option=(23,24,21);Option=(23,24,22);Option=(23,24,23);Option=(23,24,24);Option=(24,17,17);Option=(24,19,19);Option=(24,20,18);Option=(24,20,20);Option=(24,21,21);Option=(24,21,22);Option=(24,22,18);Option=(24,22,19);Option=(24,22,21);Option=(24,22,22);Option=(24,23,17);Option=(24,23,20);Option=(24,23,22);Option=(24,23,23);Option=(24,24,16);Option=(24,24,17);Option=(24,24,18);Option=(24,24,19);Option=(24,24,20);Option=(24,24,21);Option=(24,24,22);Option=(24,24,23);Option=(24,24,24)
Plinthes électriques;0.00650879379587314;0.000553939897521119;0.000415454923140839;0.000276969948760559;0.000138484974380279;0.0;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000415454923140839;0.000415454923140839;0.000138484974380279;0.000276969948760559;0.0;0.000276969948760559;0.000415454923140839;0.000138484974380279;0.0;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000415454923140839;0.000276969948760559;0.000415454923140839;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.0;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.000969394820661958;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.0;0.000276969948760559;0.0;0.000276969948760559;0.0;0.0;0.000138484974380279;0.000138484974380279;0.000553939897521119;0.000138484974380279;0.000138484974380279;0.000553939897521119;0.000138484974380279;0.000138484974380279;0.0;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.0;0.0;0.0;0.0;0.000138484974380279;0.0;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.0;0.000969394820661958;0.0;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.0;0.0060933388727323;0.000276969948760559;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000969394820661958;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.00138484974380279;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000415454923140839;0.0;0.000138484974380279;0.000276969948760559;0.0;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.0;0.0;0.0;0.0;0.000138484974380279;0.0;0.000138484974380279;0.0;0.000276969948760559;0.000276969948760559;0.00263121451322531;0.000415454923140839;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.0;0.000138484974380279;0.0;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.000276969948760559;0.000276969948760559;0.000415454923140839;0.000138484974380279;0.000276969948760559;0.0;0.00124636476942251;0.0;0.000276969948760559;0.000692424871901398;0.000138484974380279;0.000138484974380279;0.000969394820661958;0.000138484974380279;0.000276969948760559;0.0;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.0;0.0;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.0;0.000415454923140839;0.000138484974380279;0.0;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.0;0.000138484974380279;0.000969394820661958;0.00124636476942251;0.0074781886165351;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.000415454923140839;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.00152333471818307;0.000138484974380279;0.000553939897521119;0.000138484974380279;0.0;0.000692424871901398;0.00235424456446475;0.00152333471818307;0.000553939897521119;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.0;0.00193878964132391;0.000553939897521119;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000969394820661958;0.0;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.0;0.000138484974380279;0.000138484974380279;0.0;0.000138484974380279;0.000138484974380279;0.000969394820661958;0.000138484974380279;0.000276969948760559;0.00166181969256335;0.000276969948760559;0.000138484974380279;0.000276969948760559;0.000692424871901398;0.00110787979504223;0.000138484974380279;0.000276969948760559;0.0;0.0;0.000415454923140839;0.00138484974380279;0.00360060933388727;0.00276969948760559;0.0220191109264644;0.000415454923140839;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000692424871901398;0.00152333471818307;0.00235424456446475;0.00207727461570419;0.000276969948760559;0.0;0.000138484974380279;0.000138484974380279;0.00166181969256335;0.00166181969256335;0.0103863730785209;0.00110787979504223;0.00193878964132391;0.000276969948760559;0.0;0.0;0.000276969948760559;0.000276969948760559;0.00124636476942251;0.0088630383603379;0.000692424871901398;0.000692424871901398;0.000553939897521119;0.0;0.000138484974380279;0.000415454923140839;0.000415454923140839;0.00429303420578867;0.000692424871901398;0.000415454923140839;0.000138484974380279;0.000553939897521119;0.0;0.000276969948760559;0.0;0.000692424871901398;0.0;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.0;0.000138484974380279;0.000138484974380279;0.0;0.000138484974380279;0.000830909846281678;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.000276969948760559;0.000969394820661958;0.000138484974380279;0.000138484974380279;0.0;0.000276969948760559;0.00110787979504223;0.00152333471818307;0.00276969948760559;0.000415454923140839;0.000276969948760559;0.000138484974380279;0.00124636476942251;0.00235424456446475;0.00221575959008447;0.00706273369339426;0.00733970364215482;0.0330979088768868;0.000553939897521119;0.000138484974380279;0.000276969948760559;0.0;0.000415454923140839;0.00138484974380279;0.00263121451322531;0.00401606425702811;0.00540091400083091;0.00276969948760559;0.0;0.0;0.000138484974380279;0.000276969948760559;0.000553939897521119;0.00180030466694363;0.00512394405207035;0.00983243318099986;0.00193878964132391;0.00138484974380279;0.000276969948760559;0.000138484974380279;0.0;0.000415454923140839;0.00180030466694363;0.00249272953884503;0.00110787979504223;0.000138484974380279;0.000969394820661958;0.000138484974380279;0.000138484974380279;0.000969394820661958;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.0;0.000138484974380279;0.000692424871901398;0.0;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000969394820661958;0.000969394820661958;0.000276969948760559;0.000415454923140839;0.00193878964132391;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.000276969948760559;0.000415454923140839;0.000692424871901398;0.00138484974380279;0.0102478881041407;0.000415454923140839;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.000415454923140839;0.00110787979504223;0.00401606425702811;0.00623182384711258;0.000969394820661958;0.000138484974380279;0.00152333471818307;0.0;0.000415454923140839;0.00318515441074643;0.00512394405207035;0.0131560725661265;0.0308821492868023;0.0146794072843096;0.0646724830355906;0.000830909846281678;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000692424871901398;0.000553939897521119;0.00180030466694363;0.00443151918016895;0.00581636892397174;0.00761667359091538;0.00360060933388727;0.000415454923140839;0.000415454923140839;0.0;0.0;0.000276969948760559;0.00124636476942251;0.00318515441074643;0.00429303420578867;0.00567788394959147;0.000415454923140839;0.00207727461570419;0.000276969948760559;0.000138484974380279;0.0;0.000138484974380279;0.000276969948760559;0.000553939897521119;0.000969394820661958;0.00124636476942251;0.000276969948760559;0.000553939897521119;0.000138484974380279;0.000276969948760559;0.0;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.000276969948760559;0.000830909846281678;0.000138484974380279;0.00207727461570419;0.000138484974380279;0.0;0.000138484974380279;0.000415454923140839;0.000692424871901398;0.00470848912892951;0.000138484974380279;0.000415454923140839;0.000276969948760559;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000969394820661958;0.00249272953884503;0.00872455338595762;0.000830909846281678;0.000415454923140839;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.000553939897521119;0.00110787979504223;0.00373909430826755;0.00429303420578867;0.00553939897521119;0.00124636476942251;0.0;0.000553939897521119;0.000276969948760559;0.00235424456446475;0.00540091400083091;0.0167566819000138;0.0335133638000276;0.028250934773577;0.015371832156211;0.0790749203711397;0.000692424871901398;0.000276969948760559;0.000138484974380279;0.000415454923140839;0.000553939897521119;0.000415454923140839;0.000969394820661958;0.00290818446198587;0.00457000415454923;0.00470848912892951;0.00457000415454923;0.00373909430826755;0.000138484974380279;0.0;0.000553939897521119;0.000553939897521119;0.00180030466694363;0.000415454923140839;0.00221575959008447;0.000276969948760559;0.00138484974380279;0.000138484974380279;0.0;0.000138484974380279;0.0;0.000138484974380279;0.0;0.000138484974380279;0.000138484974380279;0.0;0.0;0.0;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000830909846281678;0.000138484974380279;0.000138484974380279;0.0;0.00332363938512671;0.0;0.000276969948760559;0.0;0.000138484974380279;0.000415454923140839;0.000969394820661958;0.00401606425702811;0.000276969948760559;0.000138484974380279;0.0;0.000138484974380279;0.000138484974380279;0.00249272953884503;0.00110787979504223;0.00581636892397174;0.000138484974380279;0.000830909846281678;0.000138484974380279;0.000415454923140839;0.00221575959008447;0.00221575959008447;0.00304666943636615;0.00470848912892951;0.000553939897521119;0.000830909846281678;0.000276969948760559;0.000276969948760559;0.000969394820661958;0.00221575959008447;0.00526242902645063;0.0193878964132391;0.0216036560033236;0.0206342611826616;0.0105248580529012;0.0595485389835202;0.000553939897521119;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.00193878964132391;0.00276969948760559;0.00193878964132391;0.00180030466694363;0.00249272953884503;0.00193878964132391;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000553939897521119;0.000138484974380279;0.000415454923140839;0.000553939897521119;0.000138484974380279;0.000138484974380279;0.000276969948760559;0.000276969948760559;0.000692424871901398;0.000138484974380279;0.000692424871901398;0.0;0.000553939897521119;0.0;0.00124636476942251;0.000138484974380279;0.0;0.000415454923140839;0.000830909846281678;0.00166181969256335;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000692424871901398;0.000553939897521119;0.000969394820661958;0.00235424456446475;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.00124636476942251;0.00290818446198587;0.00360060933388727;0.00415454923140839;0.00415454923140839;0.00387757928264783;0.0184185015925772;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.000138484974380279;0.000415454923140839;0.0;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.000276969948760559;0.000138484974380279;0.000138484974380279;0.000415454923140839;0.0;0.000415454923140839;0.000138484974380279;0.000276969948760559;0.000138484974380279;0.000553939897521119;0.000276969948760559;0.000276969948760559;0.000276969948760559;0.000415454923140839;0.000553939897521119;0.000276969948760559;0.000830909846281678;0.000553939897521119;0.00387757928264783
