PONDNew,POND1,POND2x,POND1_POP,POND2x_POP,Type_Logement,Type_Batiment,Mode_Occupation,Consommation_Elec_An,An_Construction,An_ConstructionCode,Source_Energie_Chauf,Territoire_HQ,Region_Administrative,Nombre_Pieces,Nombre_Etages,Superficie_Totale,Presence_SousSol,Nombre_Personnes,Presence_Garage,Chauffage_Logement,Nombre_Refrigerateur,Nombre_Logement,Climatisation,Spa_Presence,Spa_Logement,Spa_Saison,Spa_Utilisation_SaisonChaude,Spa_Utilisation_SaisonFroide,Piscine_Presence,Piscine_Type,Piscine_Minuterie,Piscine_Toile,Piscine_Chauffee,Piscine_ChaufType,Vehicule_Presence,Vehicule_BornePresence,ChaufEau_Presence,ChaufEau_ChaufType,ChaufEau_Type,Congelateur_Nombre,Refrigerateur_Nombre,LaveLinge_Type,SecheLinge_Presence,LaveVaisselle_Presence,Cuisiniere_Presence,Cuisiniere_Energie,Eclairage_LED,Vintage,Territoire,Typo,Source
1.0945813006993006,1.1702773,,437.11754,,Collective,Collective,Proprietaire,[5000 - 10000),,,Electricite,Laurentides,Laval,3,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,80,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Une_VE_Aucune_VHR,Non,Logement,Electrique,60 gallons,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1986-2012,1_Laurentides,immeuble,elec
0.46859271040723977,1.2102829,,452.06029,,Collective,Collective,Proprietaire,[10000 - 15000),[1990 - 2000),[1986 - 2013),Electricite,Montréal,Montréal,,Deux étages,[1000 - 1500),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,6,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,1,Frontale,Non,Non,Oui,Electrique,25 à 50 %,1986-2012,0_Montreal,immeuble,elec
0.6844633714285714,1.2425744,,464.12169,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[1980 - 1990),[1986 - 2013),Electricite,Montréal,Montréal,9,Trois étages et plus,[2000 - 2500),Sous sol 6 pied,2,Garage chauffé à électricité,Plinthes électriques,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,0_Montreal,individuelle,elec
0.9239194941995359,1.1036168,,412.21877,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1990 - 2000),[1986 - 2013),Electricite,Richelieu,Montérégie,7,Deux étages,[3000 - 3500),Sous sol 6 pied,2,Pas de Garage,Plinthes électriques,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,2,Traditionnelle,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,4_Richelieu,individuelle,elec
0.46859271040723977,1.1889668,,444.09839,,Collective,Collective,Locataire,,,,Electricite,Montréal,Montréal,2,Un étage,,Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,NSP/NRP,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,0_Montreal,immeuble,elec
1.1312694573643411,1.2425744,,464.12169,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[1950 - 1960),[1946 - 1971),Electricite,Montréal,Montréal,9,Deux étages,[2000 - 2500),Sous sol 6 pied,2,Pas de Garage,Plinthes électriques,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1946-70,0_Montreal,individuelle,elec
0.2649204646464647,1.2555958,1.1615049,468.98541,97.884153,Collective,Collective,Locataire,,>= 2020,>= 2013,Electricite,Montréal,Montréal,2,Un étage,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,NSP/NRP,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Central,Ne sait pas,Non definit,Aucun,1,Frontale,Oui,Oui,Non,Aucun,Ne sait pas,post-2012,0_Montreal,immeuble,elec
0.6965476984126984,0.9599325,,358.55036,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1970 - 1980),[1971 - 1986),Electricite,Montréal,Montréal,5,Deux étages,>= 5000,Sous sol 6 pied,4,Garage chauffé à électricité,Plinthes électriques,3 et plus,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,3,Traditionnelle,Oui,Non,Oui,Electrique,Ne sait pas,1971-85,0_Montreal,individuelle,elec
0.9591216930379747,1.2064553,,450.63061,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1970 - 1980),[1971 - 1986),Electricite,Richelieu,Montérégie,8,Deux étages,[2000 - 2500),Sous sol 6 pied,2,Garage chauffé à électricité,Plinthes électriques,3 et plus,.,Centrale,Oui,Exterieur,Printemps_Ete,Constant,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,3,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,4_Richelieu,individuelle,elec
1.0945813006993006,1.315211,,491.25262,,Collective,Collective,Proprietaire,[10000 - 15000),[2000 - 2010),[1986 - 2013),Electricite,Laurentides,Laval,6,Deux étages,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,5,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,1_Laurentides,immeuble,elec
2.387611505617978,1.2102829,,452.06029,,Collective,Collective,Proprietaire,[10000 - 15000),,,Electricite,Montréal,Montréal,3,Un étage,,Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,20,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Gaz,0%,pre-1945,0_Montreal,immeuble,elec
1.0321124563636364,1.1685215,,436.46173,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[2000 - 2010),[1986 - 2013),Electricite,Laurentides,Laurentides,5,Un étage,[1000 - 1500),Aucun Sous-sol ou vide sanitaire,4,Pas de Garage,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,individuelle,elec
0.9635847333333334,1.285531,1.1452562,480.16667,96.514821,Collective,Collective,Locataire,[5000 - 10000),,,Electricite,Laurentides,Lanaudière,3,Un étage,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,8,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,post-2012,1_Laurentides,immeuble,elec
0.7617125702479339,1.1018511,,411.55927,,Collective,Collective,Proprietaire,[10000 - 15000),[1980 - 1990),[1971 - 1986),Electricite,Montréal,Montréal,5,Un étage,,Aucun Sous-sol ou vide sanitaire,3,Pas de Garage,Plinthes électriques,1,6,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,0_Montreal,immeuble,elec
,1.0919299,,407.85354,,Duplex,Plex,Locataire,,,,Electricite,Montréal,Montréal,2,Un étage,[1000 - 1500),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Ne sait pas,Ne sait pas,Aucun,1,Traditionnelle,Oui,Non,Oui,Electrique,1 à 24 %,,0_Montreal,duplex,elec
1.7114857076923078,1.4307845,,534.42119,,Collective,Collective,Locataire,,[1950 - 1960),[1946 - 1971),Electricite,Richelieu,Montérégie,4,Un étage,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,6,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,1,Traditionnelle,Oui,Non,Oui,Electrique,Ne sait pas,1946-70,4_Richelieu,immeuble,elec
1.0321124563636364,1.0871205,,406.05715,,Maison individuelle,Maison,Proprietaire,,[2000 - 2010),[1986 - 2013),Electricite,Laurentides,Laval,5,Trois étages et plus,,Sous-sol et vide sanitaire,4,Garage chauffé à électricité,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,individuelle,elec
0.46859271040723977,1.0919299,,407.85354,,Collective,Collective,Locataire,,[2010 - 2020),[1986 - 2013),Electricite,Montréal,Montréal,4,Un étage,,Aucun Sous-sol ou vide sanitaire,3,Pas de Garage,Plinthes électriques,1,8,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,0_Montreal,immeuble,elec
0.5447697333333333,1.4240502,,531.90583,,Triplex,Plex,Locataire,,[2010 - 2020),>= 2013,Electricite,Richelieu,Montérégie,3,Un étage,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,Ne sait pas,post-2012,4_Richelieu,triplex,elec
0.7717510392156863,1.1585938,,432.75356,,Collective,Collective,Locataire,[5000 - 10000),[2010 - 2020),>= 2013,Electricite,Richelieu,Montérégie,3,Un étage,[1000 - 1500),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,30,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,2,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,post-2012,4_Richelieu,immeuble,elec
1.2047394444444444,1.1520208,,430.29844,,Maison en rangee,Maison,Proprietaire,[15000 - 20000),[2000 - 2010),[1986 - 2013),Electricite,Montréal,Montréal,7,Trois étages et plus,[1500 - 2000),Sous sol 6 pied,3,Garage chauffé à électricité,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,1,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,0_Montreal,en rangee,elec
0.9239194941995359,1.2064553,,450.63061,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1990 - 2000),[1986 - 2013),Electricite,Richelieu,Montérégie,9,Deux étages,>= 5000,Sous sol 6 pied,2,Garage chauffé à électricité,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,1 à 24 %,1986-2012,4_Richelieu,individuelle,elec
0.2649204646464647,1.1933602,,445.73938,,Collective,Collective,Locataire,[5000 - 10000),[2010 - 2020),>= 2013,Electricite,Montréal,Montréal,3,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,4,Pas de Garage,Plinthes électriques,1,160,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Central,Electrique,Non definit,1,1,Frontale,Non,Non,Oui,Electrique,0%,post-2012,0_Montreal,immeuble,elec
0.6844633714285714,1.1623443,,434.15445,,Maison individuelle,Maison,Proprietaire,[30000 - 35000),[2000 - 2010),[1986 - 2013),Electricite,Montréal,Montréal,10,Trois étages et plus,[3500 - 4000),Sous sol 6 pied,4,Garage chauffé à électricité,Plinthes électriques,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,2,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,0_Montreal,individuelle,elec
0.9733639469026549,1.5090877,,563.66872,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[1980 - 1990),[1971 - 1986),Electricite,Laurentides,Lanaudière,3,Deux étages,[1000 - 1500),Sous sol 6 pied,5 et plus,Pas de Garage,Plinthes électriques,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,2,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1971-85,1_Laurentides,individuelle,elec
0.9137235953079179,0.9175502,,342.71986,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[2010 - 2020),[1986 - 2013),Electricite,Montmorency,Capitale-Nationale,11,Trois étages et plus,[3000 - 3500),Sous sol 6 pied,4,Garage chauffé à électricité,"Unités convecteurs, plancher ou plafond radiant",1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,2_Montmorency,individuelle,elec
0.9591216930379747,1.358593,,507.45653,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1980 - 1990),[1971 - 1986),Electricite,Richelieu,Montérégie,6,Trois étages et plus,[1500 - 2000),Sous sol 6 pied,1,Pas de Garage,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,1 à 24 %,1971-85,4_Richelieu,individuelle,elec
,1.4301472,,534.18316,,Collective,Collective,Locataire,[5000 - 10000),,,Electricite,Laurentides,Laurentides,3,Un étage,,Aucun Sous-sol ou vide sanitaire,5 et plus,Pas de Garage,"Unités convecteurs, plancher ou plafond radiant",1,8,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Gaz Naturel,23-40 gallons,Aucun,1,Frontale,Non,Non,Oui,Electrique,0%,,1_Laurentides,immeuble,elec
1.0945813006993006,1.8048629,,674.14557,,Collective,Collective,Proprietaire,[5000 - 10000),[2000 - 2010),[1986 - 2013),Electricite,Laurentides,Lanaudière,4,Un étage,[1500 - 2000),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,"Unités convecteurs, plancher ou plafond radiant",1,39,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Creusee_Exterieur,Non,Non,Oui,Thermopompe,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,immeuble,elec
0.6844633714285714,1.0078119,,376.4341,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1990 - 2000),[1986 - 2013),Electricite,Montréal,Montréal,7,,[2000 - 2500),Vide sanitaire moins 6 pieds,4,Garage chauffé à électricité,Plinthes électriques,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,0_Montreal,individuelle,elec
1.0321124563636364,0.6714071,,250.78145,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1980 - 1990),[1986 - 2013),Electricite,Laurentides,Laurentides,5,Trois étages et plus,[1500 - 2000),Sous sol 6 pied,1,Pas de Garage,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Frontale,Oui,Non,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,individuelle,elec
0.2649204646464647,1.1985591,1.1615049,447.68126,97.884153,Collective,Collective,Proprietaire,,[2010 - 2020),>= 2013,Electricite,Montréal,Montréal,2,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,200,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Central,Electrique,Non definit,1,1,Frontale,Non,Oui,Non,Aucun,Plus de 50 %,post-2012,0_Montreal,immeuble,elec
0.46859271040723977,1.2115822,,452.54559,,Collective,Collective,Proprietaire,[5000 - 10000),[2000 - 2010),[1986 - 2013),Electricite,Montréal,Montréal,6,Un étage,[2000 - 2500),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,85,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Creusee_Exterieur,Non,Non,Oui,Electrique,Aucune_VE_Une_VHR,Non,Logement,Electrique,Moins de 22 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,0_Montreal,immeuble,elec
0.9733639469026549,1.1367014,,424.57641,,Maison individuelle,Maison,Proprietaire,[40000 - 45000),[1970 - 1980),[1971 - 1986),Electricite,Laurentides,Lanaudière,13,Deux étages,[1500 - 2000),Sous sol 6 pied,4,Pas de Garage,Plinthes électriques,3 et plus,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Oui,Non,Oui,Thermopompe,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,3,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1971-85,1_Laurentides,individuelle,elec
0.415966956284153,0.7640397,,285.38123,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),,,Electricite,Est et Nord du Québec,Bas-Saint-Laurent,5,Deux étages,,Sous sol 6 pied,3,Pas de Garage,Plinthes électriques,2,.,Centrale,Oui,Exterieur,Printemps_Ete_Automne,Constant,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,2,Traditionnelle,Oui,Oui,Oui,Electrique,25 à 50 %,1971-85,3_Nord-Est,individuelle,elec
0.9137235953079179,1.2075857,,451.05285,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[2000 - 2010),[1986 - 2013),Electricite,Montmorency,Capitale-Nationale,9,Trois étages et plus,,Aucun Sous-sol ou vide sanitaire,1,Garage chauffé à électricité,Plinthes électriques,1,.,Centrale,Oui,Exterieur,Pas utilisé,Aucun,Aucun,Oui,Creusee_Exterieur,Non,Non,Oui,Electrique,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,1,Traditionnelle,Oui,Non,Oui,Electrique,Plus de 50 %,1986-2012,2_Montmorency,individuelle,elec
1.0321124563636364,1.0825605,,404.35391,,Maison individuelle,Maison,Proprietaire,[30000 - 35000),[1990 - 2000),[1986 - 2013),Electricite,Laurentides,Outaouais,7,Trois étages et plus,[3500 - 4000),Sous sol 6 pied,5 et plus,Garage non chauffé,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Une_VHR,Non,Logement,Electrique,40 gallons,1,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,individuelle,elec
1.3475854999999999,1.0227155,,382.00081,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1950 - 1960),[1946 - 1971),Electricite,Laurentides,Laval,8,Deux étages,[2000 - 2500),Sous sol 6 pied,2,Pas de Garage,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1946-70,1_Laurentides,individuelle,elec
1.3475854999999999,1.1264217,,420.73679,,Maison individuelle,Maison,Proprietaire,[30000 - 35000),< 1950,[1946 - 1971),Electricite,Laurentides,Laurentides,11,Trois étages et plus,[4000 - 4500),Sous sol 6 pied,4,Garage chauffé à électricité,Plinthes électriques,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Oui,Oui,Oui,Thermopompe,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,2,Traditionnelle,Oui,Oui,Oui,Electrique,1 à 24 %,1946-70,1_Laurentides,individuelle,elec
0.5704914554455446,0.8954078,1.2155676,334.44932,102.44022,Maison individuelle,Maison,Proprietaire,,>= 2020,>= 2013,Electricite,Montmorency,Capitale-Nationale,4,Trois étages et plus,[1500 - 2000),Sous sol 6 pied,3,Pas de Garage,Plinthes électriques,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,post-2012,2_Montmorency,individuelle,elec
1.048262105263158,1.2619489,,471.35838,,Collective,Collective,Proprietaire,[15000 - 20000),[2010 - 2020),>= 2013,Electricite,Montmorency,Capitale-Nationale,5,Un étage,[1500 - 2000),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,140,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Frontale,Oui,Oui,Non,Aucun,25 à 50 %,post-2012,2_Montmorency,immeuble,elec
0.46859271040723977,1.1018511,,411.55927,,Collective,Collective,Proprietaire,[10000 - 15000),[1980 - 1990),[1986 - 2013),Electricite,Montréal,Montréal,4,Un étage,[1000 - 1500),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,72,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Frontale,Oui,Oui,Oui,Electrique,1 à 24 %,1986-2012,0_Montreal,immeuble,elec
0.8447929790575918,1.0691052,,399.32812,,Collective,Collective,Proprietaire,[10000 - 15000),[1980 - 1990),[1986 - 2013),Electricite,Richelieu,Montérégie,5,Un étage,[1000 - 1500),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,"Unités convecteurs, plancher ou plafond radiant",1,46,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Central,Electrique,Non definit,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,4_Richelieu,immeuble,elec
0.7503367586206896,1.0721452,,400.46361,,Triplex,Plex,Locataire,[15000 - 20000),[1970 - 1980),[1971 - 1986),Electricite,Montréal,Montréal,3,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Central,Electrique,Non definit,Aucun,1,Traditionnelle,Oui,Non,Oui,Electrique,0%,1971-85,0_Montreal,triplex,elec
0.9733639469026549,1.3891563,,518.8724,,Maison individuelle,Maison,Proprietaire,[10000 - 15000),[1980 - 1990),[1971 - 1986),Electricite,Laurentides,Laval,6,Deux étages,[2500 - 3000),Sous sol 6 pied,5 et plus,Pas de Garage,Plinthes électriques,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Oui,Non,Oui,Capteur Solaire,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Traditionnelle,Oui,Non,Oui,Electrique,Plus de 50 %,1971-85,1_Laurentides,individuelle,elec
1.048262105263158,0.860275,0.9196077,321.32666,77.498621,Collective,Collective,Locataire,,[2010 - 2020),>= 2013,Electricite,Montmorency,Chaudière-Appalaches,5,Un étage,,Aucun Sous-sol ou vide sanitaire,3,Pas de Garage,Plinthes électriques,1,6,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,1,Traditionnelle,Oui,Non,Oui,Electrique,Ne sait pas,post-2012,2_Montmorency,immeuble,elec
1.048262105263158,0.9901244,0.9004189,369.82752,75.881507,Collective,Collective,Locataire,,>= 2020,>= 2013,Electricite,Montmorency,Capitale-Nationale,4,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,6,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,post-2012,2_Montmorency,immeuble,elec
